300
46,104,70
46,53,40
46,65,48
46,1,24
46,214,34
46,187,23
46,19,63
46,199,76
46,203,5
47,49,50
47,235,6
47,93,93
47,95,20
47,148,48
47,98,71
47,183,65
47,294,24
47,129,38
47,267,87
48,16,26
48,208,72
48,219,26
48,133,87
48,287,37
48,163,9
48,185,67
48,254,81
48,162,81
48,137,85
48,262,58
48,276,92
48,10,48
48,105,47
48,82,12
49,34,60
49,1,49
49,169,55
49,213,2
49,192,86
49,88,78
49,160,36
49,168,87
49,226,30
49,38,5
49,178,39
49,15,66
49,94,43
49,183,8
49,194,33
50,204,89
50,116,63
50,1,48
50,132,22
50,32,50
50,181,99
50,140,52
50,18,30
50,173,46
50,211,90
50,212,93
50,70,16
50,281,71
50,14,95
50,31,34
51,208,89
51,225,84
51,173,23
51,248,21
51,43,57
51,34,31
51,39,32
51,185,94
51,121,16
51,12,36
51,236,24
51,105,77
51,245,48
52,160,20
52,65,62
52,286,30
52,68,40
52,103,39
52,143,32
52,191,5
52,284,76
52,9,68
52,108,51
52,212,40
52,184,83
52,8,27
52,44,50
53,103,36
53,163,99
53,125,21
53,267,58
53,44,15
53,54,4
53,243,15
53,279,86
53,137,69
53,91,60
53,23,83
54,93,73
54,132,36
54,173,33
54,169,85
54,49,69
54,165,40
54,17,92
54,143,5
54,232,70
54,236,32
54,230,14
54,281,57
54,15,19
54,234,86
54,64,21
55,17,76
55,27,90
55,118,63
55,215,74
55,121,52
55,50,70
55,259,65
55,132,73
55,180,19
55,286,21
55,52,1
55,177,39
55,66,95
55,266,31
55,195,74
55,119,48
55,15,41
55,263,36
56,152,49
56,261,56
56,184,35
56,254,98
56,219,78
56,97,30
56,7,57
56,231,77
56,209,93
56,58,58
56,44,8
56,114,32
56,156,15
57,242,83
57,186,18
57,140,45
57,223,7
57,260,72
57,35,21
57,207,48
57,139,26
57,41,14
57,90,41
57,288,99
57,13,5
57,8,29
57,166,15
57,277,84
58,78,59
58,59,11
58,233,38
58,195,18
58,88,54
58,75,70
58,207,48
58,70,70
58,136,73
58,13,4
58,63,10
58,157,14
58,191,36
58,250,25
59,261,19
59,106,50
59,199,41
59,267,23
59,201,90
59,175,73
59,224,49
59,12,66
59,284,26
59,93,37
59,42,38
60,1,66
60,134,64
60,171,44
60,217,8
60,244,9
60,232,31
60,145,35
60,64,78
60,272,41
60,104,76
60,198,58
60,195,27
60,293,92
60,138,2
60,239,66
60,295,44
61,3,77
61,74,80
61,43,87
61,276,69
61,284,28
61,275,40
61,267,42
61,39,53
61,212,98
61,299,93
61,221,70
61,151,16
61,172,89
61,233,11
62,241,43
62,124,33
62,225,77
62,106,78
62,112,84
62,24,18
62,32,71
62,213,32
62,170,81
62,116,63
62,168,45
62,199,28
62,246,33
62,115,40
62,6,46
62,257,8
62,48,41
63,29,54
63,222,92
63,258,43
63,129,94
63,66,90
63,200,76
63,108,35
63,109,48
63,283,98
63,127,52
63,265,86
63,228,13
63,253,44
63,152,3
64,218,9
64,208,50
64,157,32
64,13,62
64,82,29
64,223,77
64,109,34
64,84,17
64,111,35
64,172,96
64,15,46
64,272,7
64,227,88
64,201,22
65,78,21
65,44,33
65,192,6
65,228,97
65,101,91
65,73,1
65,272,50
65,264,92
65,285,47
65,61,55
65,174,42
65,40,10
65,76,94
65,41,90
65,156,15
65,39,92
66,85,77
66,173,21
66,36,18
66,269,31
66,238,8
66,26,21
66,127,25
66,195,16
66,279,55
66,199,49
67,268,96
67,161,64
67,232,88
67,118,34
67,20,1
67,97,4
67,61,44
67,251,41
67,89,93
67,177,76
67,22,15
67,165,49
67,281,47
67,143,22
67,129,43
67,9,22
67,254,38
68,284,20
68,232,81
68,295,46
68,184,2
68,58,43
68,222,97
68,90,94
68,14,38
68,220,65
68,123,23
68,244,16
69,190,7
69,60,43
69,224,15
69,34,70
69,111,47
69,52,21
69,5,3
69,194,21
69,234,50
69,24,42
69,94,86
69,97,12
69,124,67
70,194,46
70,264,42
70,160,54
70,119,13
70,239,37
70,180,50
70,98,76
70,44,30
70,38,9
70,133,33
70,297,61
70,120,77
70,24,27
71,51,5
71,67,34
71,61,46
71,217,42
71,87,80
71,76,62
71,182,25
71,235,95
71,243,15
71,263,11
71,210,18
71,199,97
71,86,10
71,208,46
71,277,9
71,53,43
72,1,82
72,290,35
72,67,58
72,266,9
72,86,55
72,38,56
72,30,36
72,101,96
72,124,64
72,129,84
72,201,70
72,269,32
73,107,64
73,215,7
73,3,23
73,105,45
73,202,47
73,265,96
73,79,54
73,31,65
73,82,77
73,51,42
73,39,48
74,198,80
74,179,11
74,108,24
74,145,58
74,165,72
74,37,34
74,133,17
74,172,64
74,114,97
74,279,16
74,109,34
74,184,76
74,268,89
74,146,2
75,118,36
75,14,1
75,128,28
75,222,82
75,150,93
75,276,5
75,265,10
75,77,15
75,88,25
75,256,33
75,33,82
75,67,59
75,184,59
75,65,61
75,299,98
76,126,25
76,25,71
76,200,19
76,230,94
76,184,77
76,81,31
76,20,79
76,163,28
76,30,51
76,214,83
76,159,63
76,3,29
76,120,27
76,178,64
77,80,9
77,39,60
77,175,28
77,50,28
77,112,82
77,49,88
77,128,73
77,164,94
77,297,52
77,174,47
77,240,80
78,267,95
78,114,29
78,258,45
78,198,94
78,82,14
78,223,46
78,149,19
78,20,87
78,214,46
78,16,29
78,79,19
78,84,50
78,99,79
78,264,12
78,224,68
79,174,30
79,259,79
79,27,2
79,190,29
79,269,43
79,298,77
79,24,6
79,158,21
79,209,87
79,19,18
79,124,1
79,293,6
79,68,96
79,242,18
79,215,87
79,157,44
80,34,6
80,2,43
80,50,16
80,170,17
80,137,44
80,288,96
80,127,90
80,65,19
80,194,38
80,195,37
80,139,66
80,4,52
80,26,79
80,108,49
80,161,89
80,136,75
81,59,11
81,25,38
81,24,82
81,181,90
81,274,91
81,33,30
81,224,74
81,258,82
81,102,88
81,285,88
81,268,61
81,292,85
81,251,16
82,195,35
82,50,82
82,241,44
82,262,97
82,167,87
82,90,28
82,263,96
82,59,96
82,116,26
82,214,33
83,87,17
83,114,29
83,265,49
83,168,78
83,13,8
83,128,31
83,284,90
83,67,80
83,89,63
83,11,58
83,229,9
83,76,25
83,41,14
83,185,66
83,277,17
84,25,15
84,102,78
84,169,79
84,181,94
84,30,18
84,130,30
84,65,47
84,96,89
84,299,37
84,228,1
85,287,73
85,45,96
85,13,73
85,280,74
85,217,93
85,128,43
85,56,14
85,24,16
85,265,31
85,15,4
85,4,6
85,82,95
85,237,80
85,48,58
85,77,47
85,101,76
85,215,21
85,196,46
85,222,39
86,279,3
86,45,14
86,120,54
86,286,7
86,29,51
86,10,74
86,50,17
86,284,75
86,137,51
86,90,24
86,121,78
87,280,47
87,139,98
87,50,29
87,247,25
87,158,45
87,263,37
87,292,66
87,42,62
87,283,69
87,183,59
87,200,86
87,77,69
87,291,72
87,23,93
87,267,98
88,38,24
88,235,47
88,85,20
88,156,37
88,262,38
88,207,47
88,21,89
88,190,48
88,91,6
88,77,88
88,238,75
88,110,31
88,108,60
88,187,65
88,100,44
88,259,13
88,231,15
89,144,92
89,294,99
89,196,78
89,289,14
89,193,46
89,197,35
89,255,10
89,27,51
89,97,37
89,73,61
89,43,88
89,74,62
89,66,11
89,186,28
89,295,75
90,14,84
90,118,29
90,159,59
90,141,26
90,147,44
90,169,94
90,144,15
90,262,93
90,230,40
90,44,87
90,297,76
90,32,72
90,273,9
90,268,98
90,236,39
90,235,40
90,59,14
91,33,87
91,239,57
91,140,45
91,58,29
91,27,54
91,236,95
91,166,64
91,190,40
91,100,92
91,41,55
91,69,72
91,99,81
92,197,24
92,126,9
92,292,19
92,137,64
92,108,14
92,279,5
92,272,84
92,170,16
92,258,17
92,252,92
92,181,65
92,199,82
92,100,57
93,210,81
93,17,64
93,120,53
93,283,97
93,16,97
93,249,69
93,98,8
93,44,33
93,172,75
93,217,94
93,117,40
93,296,33
93,213,87
93,225,31
94,251,16
94,128,29
94,151,96
94,138,35
94,120,51
94,41,70
94,175,68
94,210,30
94,278,17
94,64,14
94,121,92
94,222,61
95,237,97
95,97,58
95,204,38
95,85,98
95,268,51
95,120,38
95,147,24
95,261,56
95,91,65
95,3,17
95,286,96
95,171,72
95,83,18
95,57,40
95,218,24
95,194,86
95,15,61
96,98,85
96,46,84
96,158,52
96,287,35
96,270,38
96,147,99
96,266,26
96,3,72
96,115,40
96,19,39
96,92,75
96,85,3
96,144,47
96,10,65
96,65,74
96,136,76
96,218,48
96,26,21
97,210,65
97,172,97
97,222,34
97,126,94
97,173,7
97,137,75
97,146,64
97,149,97
97,263,70
97,270,32
97,289,29
97,26,56
97,5,91
97,275,70
97,214,47
98,297,80
98,209,88
98,144,43
98,234,72
98,103,99
98,147,6
98,85,72
98,224,27
98,102,33
98,135,24
98,69,83
98,139,47
98,111,85
98,172,64
99,23,52
99,62,83
99,248,12
99,127,43
99,154,35
99,149,34
99,240,5
99,9,66
99,94,27
99,184,69
99,36,44
99,74,47
99,225,16
99,218,36
99,189,4
100,110,67
100,127,6
100,188,82
100,56,17
100,181,2
100,53,92
100,129,91
100,270,2
100,297,67
100,285,76
100,59,57
100,249,27
100,17,54
100,292,64
100,109,38
101,242,32
101,270,74
101,280,19
101,76,44
101,189,36
101,213,10
101,83,33
101,138,98
101,161,89
101,183,69
101,14,23
101,294,39
101,223,54
101,143,35
102,275,79
102,18,82
102,43,17
102,77,67
102,99,52
102,66,76
102,117,97
102,298,22
102,59,1
102,245,17
102,213,73
102,133,95
102,297,14
102,262,28
102,240,52
102,188,30
102,26,82
102,154,10
102,111,70
103,72,22
103,116,12
103,223,64
103,289,29
103,157,5
103,1,92
103,275,82
103,8,50
103,49,26
103,166,36
103,89,92
103,183,38
103,40,80
103,43,76
103,231,51
103,229,15
103,249,68
104,5,13
104,39,36
104,167,12
104,77,21
104,8,78
104,280,84
104,178,88
104,116,14
104,202,90
104,243,62
104,221,61
105,104,35
105,213,16
105,96,98
105,46,51
105,140,55
105,176,62
105,79,21
105,199,12
105,172,55
105,196,60
106,229,56
106,176,3
106,274,20
106,255,37
106,228,99
106,249,6
106,53,21
106,202,7
106,126,38
106,3,33
106,54,19
106,281,79
106,161,23
106,224,24
106,50,34
107,114,22
107,132,51
107,10,92
107,275,41
107,212,13
107,19,21
107,198,6
107,119,53
107,26,59
107,16,24
107,153,82
108,66,31
108,55,3
108,38,47
108,121,88
108,185,54
108,12,55
108,6,18
108,71,36
108,183,6
108,144,82
108,106,97
108,128,45
108,125,20
108,30,74
108,177,31
108,205,56
108,78,67
109,247,9
109,160,12
109,244,93
109,20,31
109,145,60
109,240,78
109,211,6
109,169,93
109,177,24
109,6,37
109,203,27
109,209,30
109,43,53
109,142,42
109,86,97
110,20,40
110,219,10
110,121,36
110,125,31
110,53,40
110,202,47
110,47,4
110,137,95
110,158,10
110,221,35
110,263,12
110,119,39
111,148,33
111,187,34
111,163,29
111,72,26
111,185,23
111,84,91
111,228,42
111,143,43
111,33,49
111,155,69
111,244,29
111,160,80
111,242,76
112,48,86
112,199,88
112,297,53
112,76,20
112,162,86
112,25,85
112,142,65
112,280,91
112,54,18
112,242,62
112,265,91
112,78,26
112,33,47
112,164,58
112,155,79
112,36,24
112,23,92
112,287,27
113,170,54
113,293,16
113,267,59
113,94,24
113,174,4
113,184,15
113,78,17
113,192,21
113,114,53
113,265,97
113,16,88
113,39,96
113,288,31
114,236,16
114,233,19
114,259,91
114,231,27
114,156,3
114,295,34
114,134,66
114,26,87
114,116,64
114,197,40
115,281,66
115,203,42
115,190,17
115,85,15
115,48,79
115,137,6
115,157,57
115,10,31
115,272,6
116,157,1
116,216,95
116,276,22
116,39,18
116,137,5
116,43,64
116,269,35
116,270,48
116,41,84
116,93,1
116,161,41
117,232,47
117,5,49
117,43,38
117,106,86
117,94,67
117,44,1
117,241,44
117,100,7
117,180,6
117,69,45
117,188,3
117,174,77
117,90,64
118,181,43
118,228,93
118,231,12
118,272,7
118,87,52
118,136,56
118,93,67
118,94,89
118,56,80
118,0,95
118,11,61
119,54,82
119,50,72
119,121,77
119,171,58
119,123,17
119,264,69
119,90,56
119,286,42
119,265,47
119,33,74
119,95,65
119,185,7
119,93,59
119,177,87
120,91,73
120,299,41
120,209,35
120,25,24
120,82,69
120,276,55
120,234,41
120,54,45
120,12,37
120,266,94
120,144,27
120,141,90
120,165,32
120,200,87
121,53,37
121,78,60
121,87,24
121,155,31
121,172,40
121,147,93
121,277,33
121,236,84
121,139,27
121,273,50
121,291,3
121,80,20
121,247,67
121,159,85
121,253,51
121,60,98
122,23,50
122,136,51
122,178,66
122,236,16
122,79,1
122,65,28
122,76,98
122,119,59
122,235,78
122,153,50
122,68,21
122,266,46
122,261,86
122,44,39
122,210,25
123,35,52
123,99,4
123,175,24
123,190,84
123,51,19
123,290,78
123,258,21
123,114,35
123,176,29
123,70,75
123,164,6
123,224,90
123,39,91
124,291,81
124,18,98
124,0,21
124,221,32
124,280,75
124,193,69
124,196,23
124,49,28
124,298,94
124,166,33
125,154,73
125,91,64
125,261,75
125,273,76
125,220,38
125,59,86
125,28,85
125,247,53
125,11,51
125,191,82
125,127,72
125,205,67
125,119,60
125,75,95
125,40,51
126,75,67
126,296,63
126,208,98
126,98,85
126,233,51
126,295,51
126,109,85
126,289,77
126,133,46
126,71,38
126,188,88
126,174,21
126,65,58
126,193,52
126,38,40
126,44,81
126,196,94
126,190,96
127,33,65
127,32,96
127,62,38
127,92,96
127,210,64
127,175,97
127,180,51
127,148,65
127,113,6
127,15,50
127,54,65
127,236,8
127,11,75
127,283,18
128,279,32
128,24,53
128,235,27
128,170,35
128,222,63
128,240,91
128,237,49
128,195,34
128,26,54
128,186,97
128,292,98
128,154,67
128,178,75
128,219,18
128,0,60
129,56,7
129,31,55
129,208,59
129,207,29
129,43,57
129,236,15
129,121,70
129,150,12
129,269,45
129,3,90
129,138,30
129,286,96
129,116,46
129,53,62
129,41,96
129,232,34
129,52,49
129,253,79
129,282,27
130,25,26
130,10,25
130,129,24
130,76,73
130,285,28
130,168,59
130,208,94
130,111,26
130,79,96
130,53,48
131,199,4
131,267,73
131,12,70
131,96,97
131,197,19
131,10,10
131,52,21
131,256,74
131,297,16
131,106,90
131,248,25
131,84,90
131,245,71
131,79,54
132,233,37
132,179,81
132,214,25
132,155,50
132,145,3
132,84,63
132,140,96
132,49,3
132,86,77
132,8,18
132,264,77
132,244,70
132,157,47
132,164,48
132,186,98
132,198,42
132,239,83
132,123,40
133,198,69
133,14,61
133,293,32
133,139,49
133,29,31
133,144,6
133,147,68
133,215,50
133,67,23
133,287,60
133,281,87
133,85,83
133,204,84
133,80,4
133,142,25
134,204,88
134,75,72
134,46,13
134,210,63
134,188,14
134,55,27
134,133,30
134,294,98
134,50,77
134,157,42
134,77,10
134,273,20
134,8,34
134,276,18
134,81,59
134,155,93
134,51,45
134,289,59
135,34,40
135,21,74
135,184,55
135,76,23
135,5,45
135,163,67
135,72,1
135,237,52
135,8,61
135,299,98
135,54,64
135,26,68
136,184,95
136,68,62
136,273,36
136,157,44
136,174,50
136,46,15
136,22,26
136,188,35
136,91,78
136,200,15
136,251,76
136,163,38
136,210,7
136,112,29
137,266,82
137,253,49
137,138,65
137,173,41
137,81,35
137,295,73
137,63,23
137,119,37
137,41,39
137,14,60
137,270,75
137,275,3
137,190,43
138,203,89
138,37,20
138,62,57
138,258,68
138,212,49
138,83,89
138,103,65
138,181,49
138,114,17
138,91,28
138,255,33
138,209,38
139,276,94
139,269,3
139,204,71
139,197,49
139,33,76
139,193,35
139,105,90
139,275,97
139,104,72
139,183,8
139,50,28
139,215,28
139,169,94
139,272,1
139,88,33
139,198,83
140,240,51
140,245,96
140,219,14
140,202,65
140,271,25
140,29,63
140,236,50
140,41,43
140,108,59
140,67,9
140,285,28
140,107,9
140,145,43
140,120,98
141,218,69
141,279,81
141,113,72
141,146,97
141,7,88
141,30,4
141,62,46
141,104,14
141,203,23
141,210,78
141,283,30
141,257,27
141,158,44
141,149,78
141,5,76
141,265,68
142,203,27
142,110,70
142,222,53
142,255,5
142,4,49
142,219,86
142,66,18
142,284,35
142,82,4
142,0,69
142,230,21
143,19,5
143,136,72
143,187,18
143,51,1
143,295,79
143,94,47
143,68,64
143,42,97
143,262,96
143,284,64
143,82,47
143,24,44
143,144,2
143,100,89
143,269,52
144,51,34
144,252,17
144,230,57
144,208,37
144,36,72
144,140,51
144,250,70
144,100,27
144,234,12
144,151,13
144,190,43
144,189,48
144,41,79
144,198,71
145,298,57
145,79,74
145,38,12
145,11,18
145,36,88
145,149,47
145,283,59
145,117,83
145,76,60
145,264,67
145,131,87
145,116,42
146,213,42
146,48,79
146,160,41
146,131,61
146,147,47
146,61,89
146,211,13
146,184,99
146,296,23
146,177,81
146,123,30
146,116,60
146,215,30
146,272,69
146,151,87
146,90,57
146,143,34
147,99,28
147,43,32
147,245,90
147,9,68
147,142,8
147,94,44
147,173,26
147,87,63
147,211,43
147,18,51
147,145,41
148,35,8
148,165,80
148,21,35
148,84,62
148,8,89
148,46,75
148,149,82
148,254,66
148,51,16
148,253,2
148,113,69
148,56,51
148,200,16
148,191,29
148,52,84
149,265,33
149,51,98
149,159,22
149,47,74
149,83,56
149,105,47
149,181,25
149,158,56
149,237,58
149,224,29
149,4,12
149,61,58
149,50,29
150,128,55
150,161,89
150,82,20
150,16,39
150,183,72
150,218,8
150,182,31
150,174,66
150,28,62
150,87,72
150,120,43
150,179,20
150,247,85
150,119,59
150,15,94
150,88,81
150,254,88
150,68,31
150,226,81
151,155,79
151,287,79
151,8,53
151,111,99
151,107,60
151,280,43
151,33,13
151,190,23
151,99,75
151,117,4
151,216,2
151,294,80
151,55,10
151,167,26
152,284,34
152,67,77
152,252,85
152,255,69
152,149,9
152,155,75
152,90,40
152,1,82
152,122,20
152,265,9
152,217,23
152,42,40
152,12,88
152,126,24
152,15,49
152,182,2
152,211,36
152,32,50
153,147,7
153,102,47
153,64,3
153,176,94
153,206,66
153,256,4
153,244,97
153,262,11
153,142,64
153,29,67
153,138,11
153,43,31
153,280,75
153,109,86
153,221,94
153,20,26
153,279,88
154,23,1
154,211,81
154,174,54
154,90,91
154,192,88
154,155,14
154,104,73
154,21,94
154,141,36
154,50,56
154,144,60
154,217,95
155,17,25
155,96,95
155,255,1
155,290,74
155,83,93
155,250,17
155,274,45
155,235,59
155,170,3
155,26,23
155,18,28
155,268,76
155,102,55
155,196,74
155,153,21
155,88,81
155,259,3
155,291,48
155,68,80
156,64,22
156,13,66
156,30,31
156,158,31
156,5,78
156,199,83
156,293,86
156,24,29
156,17,96
156,288,74
156,252,47
156,126,2
156,67,52
156,179,61
156,34,11
157,155,3
157,234,68
157,259,17
157,298,17
157,156,3
157,92,92
157,204,10
157,295,22
157,19,78
157,133,85
157,293,43
157,124,81
157,72,71
157,229,33
157,174,38
158,165,63
158,78,51
158,187,78
158,130,75
158,217,11
158,114,42
158,204,24
158,226,63
158,13,77
158,176,28
158,129,24
158,164,82
158,43,88
158,264,82
159,218,53
159,181,31
159,2,15
159,112,59
159,82,39
159,91,22
159,57,12
159,285,99
159,106,3
159,157,80
159,138,52
159,288,42
160,271,1
160,181,81
160,180,14
160,108,30
160,220,70
160,278,73
160,106,6
160,25,96
160,118,2
160,136,60
160,173,20
161,225,67
161,297,44
161,13,6
161,294,83
161,280,68
161,107,93
161,60,57
161,86,13
161,278,62
161,90,45
161,151,4
161,99,54
161,158,26
161,65,97
161,285,65
161,69,50
161,164,77
161,144,14
161,98,16
162,225,91
162,250,12
162,151,95
162,240,47
162,202,5
162,94,43
162,139,35
162,83,81
162,37,10
162,45,84
162,77,61
162,44,28
162,49,5
162,57,7
162,8,28
162,81,85
162,71,42
162,67,75
163,62,22
163,10,91
163,285,67
163,228,37
163,153,63
163,21,93
163,247,78
163,164,68
163,268,29
